loss,accuracy,val_loss,val_accuracy
0.9075753688812256,0.7364643812179565,0.37273478507995605,0.84375
0.5459113717079163,0.8176263570785522,0.359968900680542,0.84375
0.49234047532081604,0.830895721912384,0.3183029890060425,0.875
0.46407628059387207,0.8381536602973938,0.3126249611377716,0.8671875
0.44588926434516907,0.8435425758361816,0.28743311762809753,0.859375
0.4328700006008148,0.8465960621833801,0.28359532356262207,0.875
0.42410343885421753,0.8486911058425903,0.2873057723045349,0.8671875
0.41532382369041443,0.8513450026512146,0.28301239013671875,0.890625
