loss,accuracy,val_loss,val_accuracy
0.6650078892707825,0.8083529472351074,0.33229491114616394,0.8828125
0.3995059132575989,0.8566336631774902,0.33901625871658325,0.8828125
0.36955010890960693,0.8648181557655334,0.28696006536483765,0.8671875
0.3543831408023834,0.869637131690979,0.30589544773101807,0.859375
0.3422655761241913,0.8725552558898926,0.29737263917922974,0.890625
0.3342836797237396,0.8751327395439148,0.29715609550476074,0.875
