loss,accuracy,val_loss,val_accuracy
0.7343114018440247,0.8145633339881897,0.39435845613479614,0.890625
0.3996161222457886,0.8551865220069885,0.3666841983795166,0.8828125
0.3722514510154724,0.8627151250839233,0.3051108419895172,0.921875
0.3549087941646576,0.867597758769989,0.27071836590766907,0.9140625
0.34296277165412903,0.8710365295410156,0.27047407627105713,0.90625
0.33412817120552063,0.8737110495567322,0.3454112410545349,0.8984375
0.3267260491847992,0.8758268356323242,0.292829304933548,0.8984375
