loss,accuracy,val_loss,val_accuracy
0.7376503348350525,0.8137513995170593,0.4775271713733673,0.8125
0.4351498484611511,0.8529704213142395,0.4680989384651184,0.7890625
0.4021497070789337,0.8597555756568909,0.4538344740867615,0.8203125
0.38769036531448364,0.8635110855102539,0.4055313467979431,0.8125
0.37464639544487,0.8659659624099731,0.4581453800201416,0.8203125
0.36540716886520386,0.8680499196052551,0.4308387041091919,0.84375
0.3590112030506134,0.869764506816864,0.4879697561264038,0.8203125
