loss,accuracy,val_loss,val_accuracy
0.6648972630500793,0.8149327039718628,0.41794973611831665,0.84375
0.4069722592830658,0.8551324009895325,0.4361003041267395,0.8125
0.3855140805244446,0.8607059717178345,0.4405677914619446,0.84375
0.3735564947128296,0.8640810251235962,0.4476579427719116,0.8203125
